delay_ns,amplitude,gain_dB
320.8438473337647,6.651323989915318e-06,-103.54183793820377
391.62323976616557,2.5403060299524998e-06,-111.90227921788698
432.6494290437833,1.964928767178165e-06,-114.1330637819257
355.18544131457065,5.363851235776645e-06,-105.41046551266987
293.9141476531885,1.2089398316112834e-05,-98.35190626482678
292.55536175360544,0.0004377521592908137,-67.17543406008063
385.79342085253097,2.1677204605900683e-06,-113.2799344634352
419.51759960406747,0.0001802155884715546,-74.88415291371288
542.0602463003247,7.593552292594644e-05,-82.39110023922976
265.1154502954879,0.0005314547639245894,-65.49067391214612
459.90202000733893,0.00013846821571834308,-77.17299808033476
270.99020323232253,1.0029463276570564e-05,-99.9744461496826
427.25623602819485,0.00017394417062974117,-75.19180242263455
281.65158553680783,0.0006565694126948419,-63.65438706835859
377.0451490403509,0.00017076282488353935,-75.35213338783434
365.060348438304,4.359513284585804e-06,-107.21123989177406
271.2750090906748,1.1880070387711005e-05,-98.50361972429528
268.2978772654072,0.000598601473153505,-64.45724437398434
377.00631845062804,2.4724701433860626e-06,-112.1373788814991
266.03657043798887,0.0007478146567182105,-62.52412054374663
280.23249936055504,0.0007622023528924965,-62.35859429819253
255.82413371689339,1.8726187668527426e-05,-94.55101257106844
399.96915530210407,2.5888964223093574e-06,-111.73770649319003
277.1626384244016,8.042418972556508e-06,-101.89226611849526
287.1644064974739,1.4044661949016091e-05,-97.04977419360374
324.1356288498953,7.6287508999319315e-06,-102.35093131606875
278.028497292935,1.4978575995778058e-05,-96.49058945579125
434.8257261388367,0.00016700291894356458,-75.54551876028133
265.4775987044376,0.0007511393463580073,-62.48558976216374
257.86719646150937,3.8537451161157926e-05,-88.2823402530041
546.4555603431406,6.725354565573891e-07,-123.44569628803357
282.4474754443629,0.0007486508244724351,-62.51441385598237
281.2315839236393,0.00031449161903939306,-70.04781847359162
231.4549639633759,1.7293431464693545e-05,-95.24237645804061
238.97827560188912,1.5880469395128798e-05,-95.98273329674085
642.8014534741307,3.729330939204569e-05,-88.56738151650595
319.24856936442137,8.921394738596187e-06,-100.99134488573998
239.26252963940652,1.4527846791104645e-05,-96.75597497630655
467.4262776610118,0.00013214375607622524,-77.57906705786526
263.613552789674,1.3037100281908539e-05,-97.69637987699973
448.40839337715994,0.00015466567930786854,-76.2121209323275
915.9109156150431,2.1847421946285867e-05,-93.21199607140841
271.0155293358273,0.0004527342124081161,-66.8831337063558
946.122650203305,1.9019860537054174e-05,-94.41585343694145
245.45457310851876,1.5949678119643984e-05,-95.94496154025262
243.46712406855195,0.00012479592938538685,-78.07599160626037
363.4919797744693,0.00019008017955222424,-74.42126332916915
261.3130519207451,1.8197864100344397e-05,-94.79959165114396
266.2548271624365,0.0006280019597749547,-64.04078001958345
276.68235412556544,0.0003865411882209584,-68.25608445333371
268.5781656642235,0.0003950657683577073,-68.0666119883714
416.6679239378044,0.00018952329956789993,-74.4467478245516
237.3885597118604,1.748428089356218e-05,-95.14704449944256
415.97179250754084,2.4164927144538908e-06,-112.33629019777483
531.9875477859604,0.0001654313205399038,-75.62764527052708
246.91168766076467,1.617767516179839e-05,-95.82167778419867
630.1134245290654,3.6481944205450524e-07,-128.75844050380226
276.15621367686214,1.4061952266043095e-05,-97.03908761262326
267.44526562652675,0.0004243862011959293,-67.44477491020612
415.6144824798293,1.8413642888579276e-06,-114.69720567489445
256.7948518963982,1.8683258113361577e-05,-94.57094772564076
615.672961508973,4.0342828213188215e-07,-127.88467318130154
