Position_X,Position_Y,WKNN_IDW_Pred_X,WKNN_IDW_Pred_Y,WKNN_IDW_Error,WKNN_C2F_Pred_X,WKNN_C2F_Pred_Y,WKNN_C2F_Error,NN_Regression_Pred_X,NN_Regression_Pred_Y,NN_Regression_Error,NN_Classification_Pred_X,NN_Classification_Pred_Y,NN_Classification_Error,CNN_Regression_Pred_X,CNN_Regression_Pred_Y,CNN_Regression_Error,Ensemble_Pred_X,Ensemble_Pred_Y,Ensemble_Error
25.0,-47.5,50.11145700816529,-55.0,26.20754229364008,50.11145700816529,-55.0,26.20754229364008,34.678771361799264,-52.662895843425645,10.969690449782409,2.5,40.0,90.34655499796325,28.344459519802392,-54.5262578434877,7.781626357180692,37.93983261536205,-50.327294517944864,13.245107111865444
5.0,22.5,21.095910527685874,27.431002242226015,16.834284030754233,21.095910527685874,27.431002242226015,16.834284030754233,14.286803318912476,19.625835497126474,9.721395860355756,32.5,-22.5,52.73755777432247,13.901416944919836,26.653514704269533,9.822774965654522,17.679015944531145,22.917053096034657,12.68587319054495
52.5,45.0,61.36516973194388,47.59679011797674,9.2376703390517,60.16240186531132,46.99763321042754,7.918518850702408,62.36111190153649,36.47585764437873,13.034666502581535,-22.5,50.0,75.16648189186454,67.40367165716904,42.29124589989678,15.147830789902883,59.5899358005273,42.931970854097614,7.38538653043295
-32.5,35.0,-28.322372327033662,33.3585453863121,4.488534975103951,-27.555865615322364,33.894077926417644,5.0663131019103425,-30.607160353507396,33.37953589012395,2.491735511391736,-25.0,57.5,23.717082451262844,-29.87820206427513,27.921967331118022,7.548004430147861,-29.108686167278528,33.02376509476171,3.925113235651961
22.5,-30.0,-10.765055805142744,-18.352514395680984,35.245252994156246,-10.805661251067843,-17.555295111587334,35.55471489311318,16.242439618875746,-21.07832320859325,10.897402382849858,-45.0,75.0,124.82487732819929,35.14421383689806,-38.16481464194855,15.051257146517091,7.801460233221718,-20.404486514990268,17.553374328503512
35.0,10.0,26.488456267278437,19.18756359620839,12.524284472512004,26.488456267278437,19.18756359620839,12.524284472512004,32.19490951694182,12.176660923767136,3.550547196587925,55.0,-42.5,56.18051263561058,34.18030151599911,9.072575103618906,1.2377489822661287,31.33898498917698,11.968299521943354,4.156589216840405
72.5,-10.0,76.63440564318049,-13.342579741965556,5.316591892722364,76.00446055359501,-12.717117750703572,4.434407811973531,63.35148116129965,-9.737168638896307,9.152293552243327,0.0,37.5,86.67467911679859,69.09683736037925,-10.720121028745613,3.478518398363315,67.52839123793444,-9.404798211847222,5.007110828778138
57.5,32.5,61.87417449112557,37.133479584844736,6.372011891230791,62.174739844279166,35.01112772901961,5.306501209190704,62.305924884933894,35.68689662241336,5.766560853886529,35.0,-52.5,87.92752697534488,67.59106037316421,35.757540776140345,10.603823431341267,62.4724489114091,32.27294285333477,4.977630271969316
72.5,0.0,9.574317891713976,10.33332550621146,63.76848033950933,9.574317891713976,10.33332550621146,63.76848033950933,60.88907235274414,0.1025690991449153,11.611380678020593,-22.5,-5.0,95.13148795220224,62.94266658697826,-0.22176080771639306,9.559905848045824,37.292930257560116,3.945163184390629,35.427419781865254
-17.5,55.0,-16.724460789930927,54.094148319514346,1.192488294866346,-16.523782197412128,53.34468882997707,1.9217326212801207,-16.109449480325168,52.05936368766251,3.252840707628606,32.5,-22.5,92.22933372848358,-12.155407403614547,55.1910351475119,5.348005651541806,-13.29823121166529,50.52092845071719,6.141412125416957
-37.5,60.0,-43.09241481236423,59.21069112795807,5.647841351262885,-43.568929012230825,59.20366661159683,6.120951414688952,-33.52003335798772,55.223174896892914,6.217571273190563,-2.5,-30.0,96.56603957913983,-37.96798055943269,61.21075796315763,1.2980526373597308,-37.39453098358908,54.9420043522001,5.059095145041789
82.5,45.0,74.2770631338395,41.1655657252774,9.073013662065588,74.93000576432358,41.69751915876216,8.25900674626902,67.55878917847781,35.621835984071964,17.640570884266168,85.0,-10.0,55.056788863863105,70.38446217811325,47.93255807925033,12.465398252833507,71.8601815109109,39.355077188387696,12.044537808891759
-45.0,-22.5,-45.07126979782796,-17.309459058345126,5.191030210957927,-45.07126979782796,-17.309459058345126,5.191030210957927,-35.81118213164723,-21.367749237111855,9.258313324133072,-22.5,-5.0,28.50438562747845,-17.125014617122744,-2.331920215908289,34.40590432285001,-34.09257774158975,-14.048915144563402,13.798285964461426
65.0,-42.5,64.00154844824644,-32.204761440834915,10.343541100189947,64.63485020185114,-31.433156363234513,11.0728660452344,19.056596567876646,-33.67577376345346,46.78315174932745,80.0,-32.5,18.027756377319946,49.43587596766764,-18.34573118760376,28.734485531418922,47.83199086547854,-28.8410273478518,21.938734502134455
47.5,75.0,46.497925965745594,69.84298583417215,5.253470041475061,46.7799744805189,69.23987511282964,5.804952666861584,43.129132850764265,59.443091840824295,16.159265797346603,-2.5,-30.0,116.29703349613007,43.973767626965035,65.58660644202746,10.052178521391207,42.91335550486245,61.50301593386772,14.255030221160675
-30.0,-32.5,-32.2433731494736,-33.0231781532913,2.3035708080847836,-32.2433731494736,-33.0231781532913,2.3035708080847836,-25.379512685730013,-31.27427440918839,4.780303990888063,-22.5,-5.0,28.50438562747845,-31.705621285942854,-29.551356784430258,3.4064117167169945,-29.702647444058854,-30.45834351422243,2.063196488084047
-5.0,-60.0,-10.958043326962288,-50.77888523474823,10.978489777738286,-10.958043326962288,-50.77888523474823,10.978489777738286,-0.7043596650195347,-45.51421786426937,15.109282245406755,-22.5,50.0,111.38334704972732,-11.952060607206512,-53.202389517155524,9.723099041085085,-8.697835624225238,-45.77970938013332,14.693217946292691
-25.0,60.0,-35.981731368015105,66.94896675151864,12.99563629657888,-36.67458513682772,67.03120021204424,13.628415701720055,-25.41355443889043,56.880913833276765,3.1463829692792045,-45.0,75.0,25.0,-30.14011100437684,60.06458256506157,5.140516709925747,-31.86708946782801,62.54303374649327,7.3228367723825425
-30.0,42.5,-33.066890594469214,39.95629590385413,3.9845010286349565,-33.066890594469214,39.95629590385413,3.9845010286349565,-32.932973342290836,39.591753098768415,4.130403450646413,-35.0,-10.0,52.73755777432247,-26.288436255688822,37.48279428452808,6.240837974138512,-31.321686583969182,37.165646667520065,5.495651089905901
47.5,45.0,45.543516719876784,44.25938332395307,2.091970335889232,46.38275410517119,44.24902035303535,1.3461830557791858,37.5968718940658,37.879675983413875,12.19717017933738,-47.5,55.0,95.524865872714,33.35078103843844,40.69437556983518,14.78982078849657,36.39754402604298,41.89434085377085,11.528644646540664
72.5,-57.5,65.85824612078846,-54.340653508977894,7.354887140014806,65.90377043803203,-53.875556890952815,7.526408990009767,67.70655242695832,-56.90828145402814,4.82983130897407,50.0,-37.5,30.103986446980738,69.92278905601574,-47.60878713301082,10.221453332568931,66.83155753032128,-52.53801572933863,7.533427369686938
40.0,82.5,48.307211203209675,74.22338261029296,11.726557610412927,48.307211203209675,74.22338261029296,11.726557610412927,41.52339308303753,64.38361632597277,18.180321336819297,67.5,-27.5,113.38540470448567,33.159349777802426,70.74092707185491,13.604054233642499,43.12049951272,66.2958566698598,16.501871962677836
35.0,52.5,22.392204054756313,50.74738515240091,12.729028926077902,22.392204054756313,50.74738515240091,12.729028926077902,29.82234502386879,46.522626255532984,7.908040713912638,40.0,-15.0,67.68493185340442,31.19758943191937,55.530813282613906,4.862525607369091,27.595106603031706,48.098625389480354,8.614205980970715
27.5,-2.5,8.576792298593013,-6.709557920307641,19.38577229813178,8.576792298593013,-6.709557920307641,19.38577229813178,15.071494143495922,-0.43485367560366406,12.598912142178143,-17.5,0.0,45.069390943299865,27.330511631402622,-0.18429876004385015,2.3218954627252817,14.348442092021449,-2.887648504257604,13.157269730828137
-45.0,52.5,-36.50400587080706,48.589323054613835,9.35282365996792,-36.50400587080706,48.589323054613835,9.35282365996792,-37.20327451017704,48.04577810760671,8.979366404726493,-35.0,-10.0,63.29494450586081,-48.40912987051282,42.145768072126494,10.901022213087076,-39.78149896589272,44.349786024680355,9.677744617754405
