delay_ns,amplitude,gain_dB
1120.6234,2.6508787e-06,-111.53221
1197.6069,2.174179e-07,-133.2541
150.30023,9.691733e-06,-100.27198
592.05365,7.955172e-07,-121.987015
592.68304,5.1100955e-07,-125.83142
2.1267397,1.6104588e-05,-95.861015
2556.0332,9.962874e-08,-140.03232
1300.9277,2.8237642e-07,-130.98344
627.32117,7.299405e-07,-122.73426
630.8809,1.1796398e-06,-118.56502
1710.383,1.0116412e-06,-119.89948
1710.6532,8.3692936e-07,-121.546234
0.0,9.18857e-05,-80.73505
148.96921,2.56505e-05,-91.818085
1120.2369,3.4759955e-06,-109.17842
1120.6234,2.6508787e-06,-111.53221
1197.6069,2.1741792e-07,-133.2541
150.30023,9.691733e-06,-100.27198
592.05365,7.955173e-07,-121.987015
592.68304,5.110095e-07,-125.83142
2.1267397,1.6104586e-05,-95.861015
2556.0332,9.962875e-08,-140.03232
1300.9277,2.8237645e-07,-130.98344
627.32117,7.2994044e-07,-122.73426
630.8809,1.1796396e-06,-118.565025
1710.383,1.0116412e-06,-119.89948
1710.6532,8.369295e-07,-121.546234
0.0,9.1885704e-05,-80.73505
148.96921,2.5650503e-05,-91.818085
1120.2369,3.4759958e-06,-109.17842
1120.6234,2.6508787e-06,-111.53221
1197.6069,2.1741792e-07,-133.2541
150.30023,9.691734e-06,-100.27198
592.05365,7.955172e-07,-121.987015
592.68304,5.110096e-07,-125.83142
2.1267397,1.6104586e-05,-95.861015
2556.0332,9.9628735e-08,-140.03232
1300.9277,2.823764e-07,-130.98344
627.32117,7.2994055e-07,-122.73426
630.8809,1.1796396e-06,-118.565025
1710.383,1.0116412e-06,-119.89948
1710.6532,8.3692936e-07,-121.546234
0.0,9.188569e-05,-80.73505
