Position_X,Position_Y,WKNN_IDW_Pred_X,WKNN_IDW_Pred_Y,WKNN_IDW_Error,NN_Regression_Pred_X,NN_Regression_Pred_Y,NN_Regression_Error,CNN_Regression_Pred_X,CNN_Regression_Pred_Y,CNN_Regression_Error
65.0,-42.5,64.11412793369801,-32.402264240181964,10.136519954745912,36.52934847392454,-26.140474391461826,32.8361397922417,61.81709397790956,-28.949977264732976,13.918836405091945
47.5,75.0,46.615750358323254,70.51687312679118,4.569499315033599,46.05475249300864,60.52917223706898,14.542819413747804,41.518897524412125,65.68243292830321,11.072065884876752
-30.0,-32.5,-29.214674124936234,-32.420116254039606,0.7893783268581259,-25.43665008315164,-27.848269053495432,6.516345851953241,-28.612663119172637,-33.548550991833636,1.739012019331407
-5.0,-60.0,-10.88944103203517,-50.81030973779246,10.914940347300648,-1.894852751468516,-45.79517694255638,14.540252319968335,-11.186720568913941,-51.28856238388282,10.68478622796564
-25.0,60.0,-35.87787850640578,66.76916434247096,12.812096889092945,-23.20294763248083,55.770831604812244,4.595134658142374,-32.77199545686628,66.09084585487018,9.874326134442763
-30.0,42.5,-33.80446637401687,40.54333404450428,4.278142827491977,-32.433532916910536,41.70572778355532,2.559873202231519,-27.375217957356938,42.06641333299365,2.6603530158960416
47.5,45.0,45.169648631113894,44.19293845457605,2.466147976211371,36.4095602798748,36.52814376213933,13.956009504894634,35.11503189788246,44.878229484568955,12.38556671892317
72.5,-57.5,65.84466670576164,-54.22772448114732,7.416282648920563,65.23631443015057,-50.93544710676666,9.790530258657958,70.1340710897513,-47.304971558993316,10.46595549968018
40.0,82.5,48.323459098863054,74.18728057020174,11.763557101871514,42.737860176740696,63.263175835047534,19.430678894487492,36.952689466142715,75.5618894790075,7.577828124948753
35.0,52.5,22.454651641546,50.8138143085502,12.65815893489312,26.209589043742874,48.941509105067354,9.483363444960014,31.7210430566034,59.140717984229795,7.40612543660461
27.5,-2.5,8.416132557349634,-6.679882383288323,19.536258938363165,16.324928220645827,-3.0187315397296075,11.187104705151745,35.38119202265353,-4.538471243512131,8.140549902098968
-45.0,52.5,-39.95712337393509,51.535378853844364,5.134306050609218,-40.606149572338985,48.816617193671476,5.733518158915473,-40.326954632968906,49.44809193664817,5.5813525089786875
-5.0,-32.5,-3.368764139137391,-33.328634978008004,1.8296355813501504,-0.2781864708673609,-27.517236667638873,6.8646524624501275,-4.489988893963577,-29.175033373187755,3.3638540987527525
20.0,-7.5,-3.3481183354676243,-10.00373890536359,23.48197901185568,15.041680809034908,-6.6622428251778025,5.0285948617341205,20.15538378853349,-0.927433763921016,6.574402714268763
-45.0,17.5,-45.010221737414646,20.010221737414653,2.510242549018882,-39.34083655787511,19.331641628715523,5.9481965267403965,-42.10877275227221,15.954187488678631,3.2785257842758067
-17.5,72.5,71.19165760379724,59.027800114636136,89.70903130822673,-12.520598921366705,65.01279286086228,8.991813267981565,0.6981831582533395,64.25206840208395,19.98004619377136
67.5,-40.0,80.84651899023405,-35.822146061115376,13.9851361341723,48.93858879959818,-28.287256938581873,21.94799161137986,64.63154421888424,-38.051958810502185,3.4674058089869524
17.5,50.0,21.68247651235981,49.15221924570741,4.267533477758597,23.971530512034775,44.454178696197815,8.522724981008318,26.14492043291635,45.390375737912734,9.797105956815932
50.0,-47.5,69.97913756496551,-43.32101621159033,20.41151251974255,55.68210656005832,-44.673525810868284,6.346281691012905,53.797492305601985,-45.02781656490774,4.53129548229321
-42.5,-5.0,-43.41237904942463,0.015166098744490153,5.097482371507039,-38.042809709106315,-8.189032878797189,5.480554350728256,-41.61129192936965,-7.0309067986477665,2.21684109931164
67.5,32.5,71.22649580842739,34.1434463812082,4.072798425914694,63.06459996938746,30.478461355166868,4.874360668242709,64.85459308914497,32.6544524944682,2.6499119413759775
32.5,57.5,30.843361124068835,62.51852433758039,5.284887784251729,33.540690725385865,59.844180641946195,2.5648040993376933,37.44156878687532,59.79328851925487,5.4477770060793285
-45.0,12.5,-45.81306717635868,8.36605953059985,4.213139214150917,-38.15233534970938,8.39006193126119,7.986369769282426,-33.68473679353467,14.04841695618807,11.420716987203512
40.0,67.5,44.977431917817505,67.55726107673169,4.977761276660113,39.35360364353198,64.65003264488841,2.922352164756477,39.73258845731277,72.06687508812828,4.574697476744128
12.5,-50.0,14.177953086837078,-53.37437871035024,3.768548559126053,17.737332167034275,-48.62841791925048,5.413952865705898,-10.297104846897597,-52.84808871630476,22.974324772153466
42.5,57.5,34.9448219263787,63.318360841962466,9.535934071259627,41.429523513524295,54.47970332483686,3.204389476031101,24.305865207006526,53.43047714418046,18.643700199790096
-7.5,77.5,-5.825430041126483,78.23951332068947,1.8305912975426315,-2.016698528119889,77.06198389912454,5.500768413244529,-0.34996094609038053,68.1811150883709,11.745836473773217
0.0,-47.5,-9.927330360561905,-44.21983517313065,10.455207763558073,-3.9626252859827815,-41.17724049835833,7.461882260710775,19.514203875053873,-24.07020584757669,30.49195642955855
